bit,threshold
1333,0.18700000643730164
1334,0.019999999552965164
1335,0.07999999821186066
1336,0.18700000643730164
1337,0.019999999552965164
1338,0.3499999940395355
1339,0.07999999821186066
1340,0.5
1341,0.18700000643730164
1342,0.3499999940395355
1343,0.05000000074505806
1344,0.25
1345,0.30000001192092896
1346,0.4000000059604645
1347,0.18700000643730164
1348,0.3499999940395355
1349,0.5
1350,0.25
1351,0.20000000298023224
1352,0.15000000596046448
1353,0.5
1354,0.019999999552965164
1355,0.5
1356,0.3499999940395355
1357,0.3499999940395355
1358,0.019999999552965164
1359,0.019999999552965164
1360,0.10000000149011612
1361,0.07999999821186066
1362,0.10000000149011612
1363,0.15000000596046448
1364,0.6000000238418579
1365,0.20000000298023224
1366,0.20000000298023224
1367,0.15000000596046448
1368,0.019999999552965164
1369,0.20000000298023224
1370,0.30000001192092896
1371,0.05000000074505806
1372,0.18700000643730164
1373,0.11999999731779099
1374,0.15000000596046448
1375,0.4000000059604645
1376,0.019999999552965164
1377,0.20000000298023224
1378,0.05000000074505806
1379,0.18700000643730164
1380,0.25
1381,0.25
1382,0.10000000149011612
1383,0.4000000059604645
1384,0.05000000074505806
1385,0.18700000643730164
1386,0.3499999940395355
1387,0.15000000596046448
1388,0.25
1389,0.07999999821186066
1390,0.5
1391,0.25
1392,0.019999999552965164
1393,0.3499999940395355
1394,0.07999999821186066
1395,0.30000001192092896
1396,0.3499999940395355
1397,0.07999999821186066
1398,0.15000000596046448
1399,0.6000000238418579
1400,0.6000000238418579
1401,0.6000000238418579
1402,0.20000000298023224
1403,0.20000000298023224
1404,0.15000000596046448
1405,0.3499999940395355
1406,0.15000000596046448
1407,0.11999999731779099
1408,0.07999999821186066
1409,0.11999999731779099
1410,0.07999999821186066
1411,0.25
1412,0.18700000643730164
1413,0.019999999552965164
1414,0.5
1415,0.18700000643730164
1416,0.07999999821186066
1417,0.6000000238418579
1418,0.15000000596046448
1419,0.30000001192092896
1420,0.3499999940395355
1421,0.6000000238418579
1422,0.15000000596046448
1423,0.11999999731779099
1424,0.5
1425,0.25
1426,0.5
1427,0.25
1428,0.18700000643730164
1429,0.07999999821186066
1430,0.11999999731779099
1431,0.20000000298023224
1432,0.11999999731779099
1433,0.30000001192092896
1434,0.07999999821186066
1435,0.10000000149011612
1436,0.4000000059604645
1437,0.18700000643730164
1438,0.4000000059604645
1439,0.15000000596046448
1440,0.4000000059604645
1441,0.15000000596046448
1442,0.20000000298023224
1443,0.10000000149011612
1444,0.5
1445,0.18700000643730164
1446,0.18700000643730164
1447,0.11999999731779099
1448,0.6000000238418579
1449,0.20000000298023224
1450,0.15000000596046448
1451,0.18700000643730164
1452,0.25
1453,0.6000000238418579
1454,0.15000000596046448
1455,0.10000000149011612
1456,0.6000000238418579
1457,0.20000000298023224
1458,0.18700000643730164
1459,0.3499999940395355
1460,0.5
1461,0.019999999552965164
1462,0.019999999552965164
1463,0.4000000059604645
1464,0.07999999821186066
1465,0.4000000059604645
1466,0.15000000596046448
1467,0.10000000149011612
1468,0.5
1469,0.25
1470,0.3499999940395355
1471,0.11999999731779099
1472,0.18700000643730164
1473,0.30000001192092896
1474,0.019999999552965164
1475,0.25
1476,0.18700000643730164
1477,0.25
1478,0.25
1479,0.019999999552965164
1480,0.5
1481,0.18700000643730164
1482,0.07999999821186066
1483,0.25
1484,0.20000000298023224
1485,0.20000000298023224
1486,0.4000000059604645
1487,0.30000001192092896
1488,0.15000000596046448
1489,0.05000000074505806
1490,0.15000000596046448
1491,0.4000000059604645
1492,0.019999999552965164
1493,0.10000000149011612
1494,0.25
1495,0.07999999821186066
1496,0.25
1497,0.019999999552965164
1498,0.11999999731779099
1499,0.11999999731779099
1500,0.30000001192092896
1501,0.30000001192092896
1502,0.5
1503,0.3499999940395355
1504,0.6000000238418579
1505,0.18700000643730164
1506,0.3499999940395355
1507,0.3499999940395355
1508,0.20000000298023224
1509,0.25
1510,0.05000000074505806
1511,0.30000001192092896
1512,0.20000000298023224
1513,0.15000000596046448
1514,0.10000000149011612
1515,0.4000000059604645
1516,0.3499999940395355
1517,0.4000000059604645
1518,0.25
1519,0.019999999552965164
1520,0.11999999731779099
1521,0.11999999731779099
1522,0.30000001192092896
1523,0.05000000074505806
1524,0.05000000074505806
1525,0.11999999731779099
1526,0.11999999731779099
1527,0.25
1528,0.25
1529,0.10000000149011612
1530,0.10000000149011612
1531,0.18700000643730164
1532,0.18700000643730164
1533,0.25
1534,0.15000000596046448
1535,0.20000000298023224
1536,0.5
1537,0.15000000596046448
1538,0.07999999821186066
1539,0.3499999940395355
1540,0.25
1541,0.05000000074505806
1542,0.15000000596046448
1543,0.15000000596046448
1544,0.4000000059604645
1545,0.10000000149011612
1546,0.10000000149011612
1547,0.07999999821186066
1548,0.15000000596046448
1549,0.05000000074505806
1550,0.4000000059604645
1551,0.10000000149011612
1552,0.20000000298023224
1553,0.15000000596046448
1554,0.4000000059604645
1555,0.6000000238418579
1556,0.15000000596046448
1557,0.18700000643730164
1558,0.019999999552965164
1559,0.07999999821186066
1560,0.30000001192092896
1561,0.25
1562,0.15000000596046448
1563,0.20000000298023224
1564,0.25
1565,0.5
1566,0.25
1567,0.25
1568,0.20000000298023224
1569,0.25
1570,0.10000000149011612
1571,0.5
1572,0.4000000059604645
1573,0.30000001192092896
1574,0.4000000059604645
1575,0.5
1576,0.10000000149011612
1577,0.5
1578,0.05000000074505806
1579,0.25
1580,0.25
1581,0.25
1582,0.4000000059604645
1583,0.15000000596046448
1584,0.30000001192092896
1585,0.6000000238418579
1586,0.11999999731779099
1587,0.019999999552965164
1588,0.25
1589,0.20000000298023224
1590,0.4000000059604645
1591,0.18700000643730164
1592,0.30000001192092896
1593,0.10000000149011612
1594,0.05000000074505806
1595,0.10000000149011612
1596,0.18700000643730164
1597,0.10000000149011612
1598,0.11999999731779099
1599,0.20000000298023224
1600,0.10000000149011612
1601,0.11999999731779099
1602,0.11999999731779099
1603,0.019999999552965164
1604,0.15000000596046448
1605,0.15000000596046448
1606,0.18700000643730164
1607,0.30000001192092896
1608,0.15000000596046448
1609,0.15000000596046448
1610,0.07999999821186066
1611,0.20000000298023224
1612,0.11999999731779099
1613,0.5
1614,0.05000000074505806
1615,0.10000000149011612
1616,0.07999999821186066
1617,0.5
1618,0.10000000149011612
1619,0.6000000238418579
1620,0.20000000298023224
1621,0.05000000074505806
1622,0.20000000298023224
1623,0.25
1624,0.20000000298023224
1625,0.18700000643730164
1626,0.5
1627,0.30000001192092896
1628,0.25
1629,0.6000000238418579
1630,0.10000000149011612
1631,0.25
1632,0.05000000074505806
1633,0.30000001192092896
1634,0.25
1635,0.20000000298023224
1636,0.18700000643730164
1637,0.3499999940395355
1638,0.18700000643730164
1639,0.15000000596046448
1640,0.10000000149011612
1641,0.5
1642,0.30000001192092896
1643,0.30000001192092896
1644,0.25
1645,0.18700000643730164
1646,0.15000000596046448
1647,0.11999999731779099
1648,0.15000000596046448
1649,0.30000001192092896
1650,0.18700000643730164
1651,0.18700000643730164
1652,0.07999999821186066
1653,0.25
1654,0.5
1655,0.10000000149011612
1656,0.3499999940395355
1657,0.15000000596046448
1658,0.019999999552965164
1659,0.11999999731779099
1660,0.3499999940395355
1661,0.11999999731779099
1662,0.07999999821186066
1663,0.019999999552965164
1664,0.11999999731779099
1665,0.5
1666,0.15000000596046448
1667,0.05000000074505806
1668,0.30000001192092896
1669,0.25
1670,0.10000000149011612
1671,0.30000001192092896
1672,0.25
1673,0.15000000596046448
1674,0.07999999821186066
1675,0.18700000643730164
1676,0.20000000298023224
1677,0.25
1678,0.15000000596046448
1679,0.30000001192092896
1680,0.25
1681,0.30000001192092896
1682,0.10000000149011612
1683,0.05000000074505806
1684,0.3499999940395355
1685,0.3499999940395355
1686,0.10000000149011612
1687,0.10000000149011612
1688,0.07999999821186066
1689,0.30000001192092896
1690,0.4000000059604645
1691,0.30000001192092896
1692,0.20000000298023224
1693,0.20000000298023224
1694,0.07999999821186066
1695,0.15000000596046448
1696,0.3499999940395355
1697,0.25
1698,0.11999999731779099
1699,0.25
1700,0.019999999552965164
1701,0.18700000643730164
1702,0.05000000074505806
1703,0.07999999821186066
1704,0.10000000149011612
1705,0.5
1706,0.07999999821186066
1707,0.019999999552965164
1708,0.18700000643730164
1709,0.05000000074505806
1710,0.18700000643730164
1711,0.6000000238418579
1712,0.019999999552965164
1713,0.18700000643730164
1714,0.4000000059604645
1715,0.20000000298023224
1716,0.20000000298023224
1717,0.07999999821186066
1718,0.30000001192092896
1719,0.10000000149011612
1720,0.11999999731779099
1721,0.11999999731779099
1722,0.07999999821186066
1723,0.6000000238418579
1724,0.3499999940395355
1725,0.30000001192092896
1726,0.15000000596046448
1727,0.30000001192092896
1728,0.019999999552965164
1729,0.3499999940395355
1730,0.15000000596046448
1731,0.11999999731779099
1732,0.019999999552965164
1733,0.25
1734,0.20000000298023224
1735,0.5
1736,0.5
1737,0.25
1738,0.20000000298023224
1739,0.10000000149011612
1740,0.25
1741,0.18700000643730164
1742,0.15000000596046448
1743,0.6000000238418579
1744,0.3499999940395355
1745,0.20000000298023224
1746,0.10000000149011612
1747,0.25
1748,0.07999999821186066
1749,0.3499999940395355
1750,0.18700000643730164
1751,0.07999999821186066
1752,0.10000000149011612
1753,0.5
1754,0.15000000596046448
1755,0.6000000238418579
1756,0.07999999821186066
1757,0.15000000596046448
1758,0.019999999552965164
1759,0.18700000643730164
1760,0.6000000238418579
1761,0.15000000596046448
1762,0.20000000298023224
1763,0.15000000596046448
1764,0.5
1765,0.3499999940395355
1766,0.25
1767,0.15000000596046448
1768,0.25
1769,0.10000000149011612
1770,0.07999999821186066
1771,0.6000000238418579
1772,0.019999999552965164
1773,0.4000000059604645
1774,0.019999999552965164
1775,0.30000001192092896
1776,0.05000000074505806
1777,0.15000000596046448
1778,0.05000000074505806
1779,0.05000000074505806
1780,0.5
1781,0.18700000643730164
1782,0.11999999731779099
1783,0.18700000643730164
1784,0.5
1785,0.07999999821186066
1786,0.5
1787,0.30000001192092896
1788,0.07999999821186066
1789,0.07999999821186066
1790,0.20000000298023224
1791,0.25
1792,0.18700000643730164
1793,0.11999999731779099
1794,0.6000000238418579
1795,0.25
1796,0.18700000643730164
1797,0.15000000596046448
1798,0.11999999731779099
1799,0.5
1800,0.20000000298023224
1801,0.3499999940395355
1802,0.10000000149011612
1803,0.10000000149011612
1804,0.6000000238418579
1805,0.30000001192092896
1806,0.3499999940395355
1807,0.07999999821186066
1808,0.5
1809,0.6000000238418579
1810,0.11999999731779099
1811,0.30000001192092896
1812,0.20000000298023224
1813,0.15000000596046448
1814,0.11999999731779099
1815,0.30000001192092896
1816,0.30000001192092896
1817,0.5
1818,0.4000000059604645
1819,0.10000000149011612
1820,0.10000000149011612
1821,0.019999999552965164
1822,0.20000000298023224
1823,0.10000000149011612
1824,0.30000001192092896
1825,0.18700000643730164
1826,0.15000000596046448
1827,0.20000000298023224
1828,0.4000000059604645
1829,0.25
1830,0.019999999552965164
1831,0.10000000149011612
1832,0.18700000643730164
1833,0.10000000149011612
1834,0.05000000074505806
1835,0.25
1836,0.30000001192092896
1837,0.019999999552965164
1838,0.25
1839,0.11999999731779099
1840,0.11999999731779099
1841,0.10000000149011612
1842,0.07999999821186066
1843,0.019999999552965164
1844,0.4000000059604645
1845,0.30000001192092896
1846,0.11999999731779099
1847,0.11999999731779099
1848,0.11999999731779099
1849,0.15000000596046448
1850,0.4000000059604645
1851,0.18700000643730164
1852,0.15000000596046448
1853,0.15000000596046448
1854,0.6000000238418579
1855,0.4000000059604645
1856,0.10000000149011612
1857,0.4000000059604645
1858,0.07999999821186066
1859,0.4000000059604645
1860,0.15000000596046448
1861,0.11999999731779099
1862,0.5
1863,0.25
1864,0.25
1865,0.10000000149011612
1866,0.30000001192092896
1867,0.019999999552965164
1868,0.3499999940395355
1869,0.05000000074505806
1870,0.18700000643730164
1871,0.019999999552965164
1872,0.30000001192092896
1873,0.20000000298023224
1874,0.11999999731779099
1875,0.07999999821186066
1876,0.6000000238418579
1877,0.18700000643730164
1878,0.6000000238418579
1879,0.20000000298023224
1880,0.07999999821186066
1881,0.15000000596046448
1882,0.15000000596046448
1883,0.5
1884,0.10000000149011612
1885,0.25
1886,0.30000001192092896
1887,0.18700000643730164
1888,0.18700000643730164
1889,0.15000000596046448
1890,0.05000000074505806
1891,0.18700000643730164
1892,0.30000001192092896
1893,0.019999999552965164
1894,0.15000000596046448
1895,0.10000000149011612
1896,0.6000000238418579
1897,0.6000000238418579
1898,0.30000001192092896
1899,0.019999999552965164
1900,0.20000000298023224
1901,0.05000000074505806
1902,0.05000000074505806
1903,0.11999999731779099
1904,0.3499999940395355
1905,0.4000000059604645
1906,0.11999999731779099
1907,0.18700000643730164
1908,0.30000001192092896
1909,0.07999999821186066
1910,0.30000001192092896
1911,0.25
1912,0.4000000059604645
1913,0.019999999552965164
1914,0.18700000643730164
1915,0.6000000238418579
1916,0.10000000149011612
1917,0.18700000643730164
1918,0.18700000643730164
1919,0.6000000238418579
1920,0.07999999821186066
1921,0.6000000238418579
1922,0.6000000238418579
1923,0.11999999731779099
1924,0.019999999552965164
1925,0.019999999552965164
1926,0.25
1927,0.10000000149011612
1928,0.6000000238418579
1929,0.11999999731779099
1930,0.05000000074505806
1931,0.05000000074505806
1932,0.18700000643730164
1933,0.019999999552965164
1934,0.20000000298023224
1935,0.15000000596046448
1936,0.15000000596046448
1937,0.5
1938,0.25
1939,0.15000000596046448
1940,0.6000000238418579
1941,0.25
1942,0.15000000596046448
1943,0.11999999731779099
1944,0.10000000149011612
1945,0.5
1946,0.11999999731779099
1947,0.25
1948,0.11999999731779099
1949,0.5
1950,0.25
1951,0.30000001192092896
1952,0.05000000074505806
1953,0.11999999731779099
1954,0.25
1955,0.05000000074505806
1956,0.18700000643730164
1957,0.30000001192092896
1958,0.019999999552965164
1959,0.25
1960,0.30000001192092896
1961,0.15000000596046448
1962,0.05000000074505806
1963,0.18700000643730164
1964,0.25
1965,0.07999999821186066
1966,0.15000000596046448
1967,0.05000000074505806
1968,0.05000000074505806
1969,0.11999999731779099
1970,0.5
1971,0.4000000059604645
1972,0.18700000643730164
1973,0.15000000596046448
1974,0.15000000596046448
1975,0.30000001192092896
1976,0.30000001192092896
1977,0.5
1978,0.4000000059604645
1979,0.30000001192092896
1980,0.5
1981,0.15000000596046448
1982,0.11999999731779099
1983,0.10000000149011612
1984,0.18700000643730164
1985,0.15000000596046448
1986,0.3499999940395355
1987,0.019999999552965164
1988,0.019999999552965164
1989,0.05000000074505806
1990,0.25
1991,0.18700000643730164
1992,0.15000000596046448
1993,0.30000001192092896
1994,0.07999999821186066
1995,0.10000000149011612
1996,0.4000000059604645
1997,0.25
1998,0.10000000149011612
1999,0.05000000074505806
2000,0.30000001192092896
2001,0.11999999731779099
2002,0.20000000298023224
2003,0.25
2004,0.4000000059604645
2005,0.6000000238418579
2006,0.20000000298023224
2007,0.6000000238418579
2008,0.30000001192092896
2009,0.4000000059604645
2010,0.019999999552965164
2011,0.18700000643730164
2012,0.30000001192092896
2013,0.18700000643730164
2014,0.10000000149011612
2015,0.05000000074505806
2016,0.3499999940395355
2017,0.3499999940395355
2018,0.30000001192092896
2019,0.11999999731779099
2020,0.4000000059604645
2021,0.30000001192092896
2022,0.30000001192092896
2023,0.05000000074505806
2024,0.20000000298023224
2025,0.4000000059604645
2026,0.15000000596046448
2027,0.07999999821186066
2028,0.3499999940395355
2029,0.07999999821186066
2030,0.18700000643730164
2031,0.25
2032,0.30000001192092896
2033,0.5
2034,0.30000001192092896
2035,0.25
2036,0.18700000643730164
2037,0.20000000298023224
2038,0.30000001192092896
2039,0.6000000238418579
2040,0.20000000298023224
2041,0.6000000238418579
2042,0.25
2043,0.07999999821186066
2044,0.6000000238418579
2045,0.30000001192092896
2046,0.11999999731779099
2047,0.15000000596046448
2048,0.5
2049,0.4000000059604645
2050,0.07999999821186066
2051,0.4000000059604645
2052,0.20000000298023224
2053,0.15000000596046448
2054,0.25
2055,0.05000000074505806
2056,0.11999999731779099
2057,0.11999999731779099
2058,0.07999999821186066
2059,0.6000000238418579
2060,0.15000000596046448
2061,0.3499999940395355
2062,0.18700000643730164
2063,0.05000000074505806
2064,0.019999999552965164
2065,0.5
2066,0.18700000643730164
2067,0.30000001192092896
2068,0.18700000643730164
2069,0.15000000596046448
2070,0.20000000298023224
2071,0.07999999821186066
2072,0.18700000643730164
2073,0.15000000596046448
2074,0.07999999821186066
2075,0.30000001192092896
2076,0.25
2077,0.6000000238418579
2078,0.25
2079,0.019999999552965164
2080,0.25
2081,0.25
2082,0.20000000298023224
2083,0.019999999552965164
2084,0.25
2085,0.15000000596046448
2086,0.18700000643730164
2087,0.30000001192092896
2088,0.4000000059604645
2089,0.019999999552965164
2090,0.019999999552965164
2091,0.18700000643730164
2092,0.05000000074505806
2093,0.07999999821186066
2094,0.10000000149011612
2095,0.3499999940395355
2096,0.07999999821186066
2097,0.15000000596046448
2098,0.30000001192092896
2099,0.10000000149011612
2100,0.05000000074505806
2101,0.18700000643730164
2102,0.019999999552965164
2103,0.25
2104,0.10000000149011612
2105,0.05000000074505806
2106,0.3499999940395355
2107,0.5
2108,0.10000000149011612
2109,0.15000000596046448
2110,0.07999999821186066
2111,0.25
2112,0.07999999821186066
2113,0.11999999731779099
2114,0.4000000059604645
2115,0.18700000643730164
2116,0.07999999821186066
2117,0.3499999940395355
2118,0.5
2119,0.20000000298023224
2120,0.5
2121,0.5
2122,0.4000000059604645
2123,0.30000001192092896
2124,0.019999999552965164
2125,0.20000000298023224
2126,0.4000000059604645
2127,0.15000000596046448
2128,0.3499999940395355
2129,0.30000001192092896
2130,0.18700000643730164
2131,0.10000000149011612
2132,0.25
2133,0.15000000596046448
2134,0.11999999731779099
2135,0.20000000298023224
2136,0.05000000074505806
2137,0.4000000059604645
2138,0.18700000643730164
2139,0.20000000298023224
2140,0.18700000643730164
2141,0.05000000074505806
2142,0.05000000074505806
2143,0.20000000298023224
2144,0.07999999821186066
2145,0.11999999731779099
2146,0.5
2147,0.11999999731779099
2148,0.11999999731779099
2149,0.15000000596046448
2150,0.5
2151,0.6000000238418579
2152,0.10000000149011612
2153,0.05000000074505806
2154,0.18700000643730164
2155,0.4000000059604645
2156,0.25
2157,0.07999999821186066
2158,0.11999999731779099
2159,0.05000000074505806
2160,0.15000000596046448
2161,0.10000000149011612
2162,0.6000000238418579
2163,0.30000001192092896
2164,0.20000000298023224
2165,0.18700000643730164
2166,0.30000001192092896
2167,0.11999999731779099
2168,0.18700000643730164
2169,0.10000000149011612
2170,0.18700000643730164
2171,0.15000000596046448
2172,0.25
2173,0.4000000059604645
2174,0.18700000643730164
2175,0.15000000596046448
2176,0.4000000059604645
2177,0.5
2178,0.25
2179,0.18700000643730164
2180,0.10000000149011612
2181,0.019999999552965164
2182,0.10000000149011612
2183,0.05000000074505806
2184,0.18700000643730164
2185,0.05000000074505806
2186,0.11999999731779099
2187,0.5
2188,0.20000000298023224
2189,0.5
2190,0.30000001192092896
2191,0.30000001192092896
2192,0.3499999940395355
2193,0.18700000643730164
2194,0.20000000298023224
2195,0.18700000643730164
2196,0.3499999940395355
2197,0.4000000059604645
2198,0.5
2199,0.10000000149011612
2200,0.07999999821186066
2201,0.11999999731779099
2202,0.25
2203,0.30000001192092896
2204,0.20000000298023224
2205,0.07999999821186066
2206,0.18700000643730164
2207,0.05000000074505806
2208,0.30000001192092896
2209,0.019999999552965164
2210,0.019999999552965164
2211,0.07999999821186066
2212,0.15000000596046448
2213,0.5
2214,0.18700000643730164
2215,0.18700000643730164
2216,0.11999999731779099
2217,0.18700000643730164
2218,0.07999999821186066
2219,0.18700000643730164
2220,0.3499999940395355
2221,0.30000001192092896
2222,0.11999999731779099
2223,0.18700000643730164
2224,0.15000000596046448
2225,0.25
2226,0.019999999552965164
2227,0.18700000643730164
2228,0.18700000643730164
2229,0.05000000074505806
2230,0.10000000149011612
2231,0.07999999821186066
2232,0.30000001192092896
2233,0.019999999552965164
2234,0.5
2235,0.11999999731779099
2236,0.6000000238418579
2237,0.05000000074505806
2238,0.3499999940395355
2239,0.3499999940395355
2240,0.18700000643730164
2241,0.20000000298023224
2242,0.5
2243,0.30000001192092896
2244,0.30000001192092896
2245,0.10000000149011612
2246,0.019999999552965164
2247,0.15000000596046448
2248,0.18700000643730164
2249,0.05000000074505806
2250,0.30000001192092896
2251,0.25
2252,0.11999999731779099
2253,0.18700000643730164
2254,0.30000001192092896
2255,0.4000000059604645
2256,0.6000000238418579
2257,0.25
2258,0.25
2259,0.18700000643730164
2260,0.20000000298023224
2261,0.15000000596046448
2262,0.20000000298023224
2263,0.10000000149011612
2264,0.3499999940395355
2265,0.4000000059604645
2266,0.05000000074505806
2267,0.5
2268,0.18700000643730164
2269,0.11999999731779099
2270,0.5
2271,0.4000000059604645
2272,0.05000000074505806
2273,0.4000000059604645
2274,0.10000000149011612
2275,0.4000000059604645
2276,0.10000000149011612
2277,0.07999999821186066
2278,0.18700000643730164
2279,0.25
2280,0.18700000643730164
2281,0.25
2282,0.019999999552965164
2283,0.18700000643730164
2284,0.07999999821186066
2285,0.11999999731779099
2286,0.6000000238418579
2287,0.6000000238418579
2288,0.10000000149011612
2289,0.15000000596046448
2290,0.5
2291,0.5
2292,0.20000000298023224
2293,0.10000000149011612
2294,0.25
2295,0.18700000643730164
2296,0.5
2297,0.10000000149011612
2298,0.18700000643730164
2299,0.30000001192092896
2300,0.3499999940395355
2301,0.30000001192092896
2302,0.11999999731779099
2303,0.4000000059604645
2304,0.15000000596046448
2305,0.5
2306,0.20000000298023224
2307,0.20000000298023224
2308,0.10000000149011612
2309,0.019999999552965164
2310,0.07999999821186066
2311,0.11999999731779099
2312,0.25
2313,0.18700000643730164
2314,0.10000000149011612
2315,0.30000001192092896
2316,0.25
2317,0.25
2318,0.30000001192092896
2319,0.30000001192092896
2320,0.30000001192092896
2321,0.18700000643730164
2322,0.10000000149011612
2323,0.30000001192092896
2324,0.25
2325,0.18700000643730164
2326,0.6000000238418579
2327,0.3499999940395355
2328,0.10000000149011612
2329,0.4000000059604645
2330,0.4000000059604645
2331,0.3499999940395355
2332,0.15000000596046448
2333,0.18700000643730164
2334,0.5
2335,0.3499999940395355
2336,0.30000001192092896
2337,0.30000001192092896
2338,0.019999999552965164
2339,0.05000000074505806
2340,0.15000000596046448
2341,0.6000000238418579
2342,0.3499999940395355
2343,0.4000000059604645
2344,0.18700000643730164
2345,0.6000000238418579
2346,0.30000001192092896
2347,0.07999999821186066
2348,0.11999999731779099
2349,0.5
2350,0.019999999552965164
2351,0.15000000596046448
2352,0.25
2353,0.25
2354,0.5
2355,0.30000001192092896
2356,0.18700000643730164
2357,0.25
2358,0.25
2359,0.30000001192092896
2360,0.15000000596046448
2361,0.18700000643730164
2362,0.5
2363,0.3499999940395355
2364,0.15000000596046448
2365,0.3499999940395355
2366,0.11999999731779099
2367,0.3499999940395355
2368,0.18700000643730164
2369,0.07999999821186066
2370,0.18700000643730164
2371,0.25
2372,0.05000000074505806
2373,0.25
2374,0.6000000238418579
2375,0.30000001192092896
2376,0.6000000238418579
2377,0.07999999821186066
2378,0.10000000149011612
2379,0.4000000059604645
2380,0.25
2381,0.20000000298023224
2382,0.05000000074505806
2383,0.18700000643730164
2384,0.25
2385,0.07999999821186066
2386,0.18700000643730164
2387,0.20000000298023224
2388,0.30000001192092896
2389,0.4000000059604645
2390,0.10000000149011612
2391,0.10000000149011612
2392,0.07999999821186066
2393,0.4000000059604645
2394,0.4000000059604645
2395,0.25
2396,0.18700000643730164
2397,0.20000000298023224
2398,0.07999999821186066
2399,0.3499999940395355
2400,0.3499999940395355
2401,0.25
2402,0.30000001192092896
2403,0.18700000643730164
2404,0.18700000643730164
2405,0.18700000643730164
2406,0.10000000149011612
2407,0.25
2408,0.4000000059604645
2409,0.25
2410,0.18700000643730164
2411,0.25
2412,0.18700000643730164
2413,0.20000000298023224
2414,0.4000000059604645
2415,0.25
2416,0.3499999940395355
2417,0.11999999731779099
2418,0.10000000149011612
2419,0.30000001192092896
2420,0.15000000596046448
2421,0.10000000149011612
2422,0.07999999821186066
2423,0.25
2424,0.05000000074505806
2425,0.15000000596046448
2426,0.5
2427,0.30000001192092896
2428,0.10000000149011612
2429,0.4000000059604645
2430,0.5
2431,0.10000000149011612
2432,0.20000000298023224
2433,0.18700000643730164
2434,0.019999999552965164
2435,0.4000000059604645
2436,0.18700000643730164
2437,0.30000001192092896
2438,0.30000001192092896
2439,0.11999999731779099
2440,0.18700000643730164
2441,0.07999999821186066
2442,0.07999999821186066
2443,0.11999999731779099
2444,0.30000001192092896
2445,0.4000000059604645
2446,0.4000000059604645
2447,0.25
2448,0.18700000643730164
2449,0.20000000298023224
2450,0.019999999552965164
2451,0.15000000596046448
2452,0.10000000149011612
2453,0.11999999731779099
2454,0.18700000643730164
2455,0.4000000059604645
2456,0.4000000059604645
2457,0.30000001192092896
2458,0.07999999821186066
2459,0.3499999940395355
2460,0.18700000643730164
2461,0.25
2462,0.07999999821186066
2463,0.6000000238418579
2464,0.30000001192092896
2465,0.10000000149011612
2466,0.25
2467,0.25
2468,0.10000000149011612
2469,0.30000001192092896
2470,0.18700000643730164
2471,0.3499999940395355
2472,0.019999999552965164
2473,0.15000000596046448
2474,0.05000000074505806
2475,0.5
2476,0.3499999940395355
2477,0.18700000643730164
2478,0.07999999821186066
2479,0.07999999821186066
2480,0.3499999940395355
2481,0.20000000298023224
2482,0.05000000074505806
2483,0.019999999552965164
2484,0.019999999552965164
2485,0.05000000074505806
2486,0.25
2487,0.019999999552965164
2488,0.3499999940395355
2489,0.07999999821186066
2490,0.10000000149011612
2491,0.25
2492,0.019999999552965164
2493,0.3499999940395355
2494,0.25
2495,0.15000000596046448
2496,0.20000000298023224
2497,0.15000000596046448
2498,0.6000000238418579
2499,0.15000000596046448
2500,0.5
2501,0.18700000643730164
2502,0.25
2503,0.25
2504,0.10000000149011612
2505,0.5
2506,0.15000000596046448
2507,0.10000000149011612
2508,0.18700000643730164
2509,0.4000000059604645
2510,0.4000000059604645
2511,0.15000000596046448
2512,0.019999999552965164
2513,0.25
2514,0.30000001192092896
2515,0.30000001192092896
2516,0.18700000643730164
2517,0.20000000298023224
2518,0.15000000596046448
2519,0.25
2520,0.5
2521,0.15000000596046448
2522,0.25
2523,0.3499999940395355
2524,0.18700000643730164
2525,0.4000000059604645
2526,0.07999999821186066
2527,0.15000000596046448
2528,0.11999999731779099
2529,0.6000000238418579
2530,0.15000000596046448
2531,0.20000000298023224
2532,0.18700000643730164
2533,0.07999999821186066
2534,0.20000000298023224
2535,0.3499999940395355
2536,0.5
2537,0.3499999940395355
2538,0.18700000643730164
2539,0.20000000298023224
2540,0.25
2541,0.4000000059604645
2542,0.07999999821186066
2543,0.25
2544,0.019999999552965164
2545,0.019999999552965164
2546,0.05000000074505806
2547,0.5
2548,0.10000000149011612
2549,0.20000000298023224
2550,0.3499999940395355
2551,0.11999999731779099
2552,0.30000001192092896
2553,0.10000000149011612
2554,0.05000000074505806
2555,0.15000000596046448
2556,0.15000000596046448
2557,0.05000000074505806
2558,0.07999999821186066
2559,0.20000000298023224
2560,0.07999999821186066
2561,0.05000000074505806
2562,0.05000000074505806
2563,0.15000000596046448
2564,0.18700000643730164
2565,0.11999999731779099
2566,0.019999999552965164
2567,0.019999999552965164
2568,0.18700000643730164
2569,0.25
2570,0.07999999821186066
2571,0.30000001192092896
2572,0.6000000238418579
2573,0.25
2574,0.15000000596046448
2575,0.5
2576,0.18700000643730164
2577,0.07999999821186066
2578,0.3499999940395355
2579,0.4000000059604645
2580,0.11999999731779099
2581,0.4000000059604645
2582,0.25
2583,0.20000000298023224
2584,0.05000000074505806
