spec_name,target_active_bits,mean_target_bit_probability,median_target_bit_probability,recall_at_top_16,recall_at_top_32,recall_at_top_48,recall_at_top_64,recall_at_top_80,recall_at_top_96,recall_at_top_128,recall_at_top_160,recall_at_top_256,recall_at_top_384,recall_at_top_512,recall_at_top_768,recall_at_top_1024,threshold_0_05_precision,threshold_0_05_recall,threshold_0_05_f1,threshold_0_05_pred_bits,threshold_0_1_precision,threshold_0_1_recall,threshold_0_1_f1,threshold_0_1_pred_bits,threshold_0_15_precision,threshold_0_15_recall,threshold_0_15_f1,threshold_0_15_pred_bits,threshold_0_187_precision,threshold_0_187_recall,threshold_0_187_f1,threshold_0_187_pred_bits,threshold_0_2_precision,threshold_0_2_recall,threshold_0_2_f1,threshold_0_2_pred_bits,threshold_0_25_precision,threshold_0_25_recall,threshold_0_25_f1,threshold_0_25_pred_bits,threshold_0_3_precision,threshold_0_3_recall,threshold_0_3_f1,threshold_0_3_pred_bits,threshold_0_4_precision,threshold_0_4_recall,threshold_0_4_f1,threshold_0_4_pred_bits,threshold_0_5_precision,threshold_0_5_recall,threshold_0_5_f1,threshold_0_5_pred_bits
MassSpecGymID0208031,27,0.595749020576477,0.7125723958015442,0.5925925925925926,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8518518518518519,0.8518518518518519,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.2716049382716049,0.8148148148148148,0.4074074074074074,81,0.5238095238095238,0.8148148148148148,0.6376811594202898,42,0.7857142857142857,0.8148148148148148,0.7999999999999999,28,0.84,0.7777777777777778,0.8076923076923077,25,0.875,0.7777777777777778,0.823529411764706,24,0.9130434782608695,0.7777777777777778,0.84,23,1.0,0.7777777777777778,0.8750000000000001,21,1.0,0.7777777777777778,0.8750000000000001,21,1.0,0.7407407407407407,0.851063829787234,20
MassSpecGymID0209122,55,0.6128767728805542,0.7611576318740845,0.2909090909090909,0.5636363636363636,0.7636363636363637,0.8181818181818182,0.8727272727272727,0.9636363636363636,0.9636363636363636,0.9636363636363636,0.9818181818181818,1.0,1.0,1.0,1.0,0.39552238805970147,0.9636363636363636,0.5608465608465608,134,0.5975609756097561,0.8909090909090909,0.7153284671532847,82,0.703125,0.8181818181818182,0.7563025210084033,64,0.7627118644067796,0.8181818181818182,0.7894736842105264,59,0.7857142857142857,0.8,0.7927927927927927,56,0.8148148148148148,0.8,0.8073394495412846,54,0.8775510204081632,0.7818181818181819,0.8269230769230769,49,0.9285714285714286,0.7090909090909091,0.8041237113402062,42,0.9487179487179487,0.6727272727272727,0.7872340425531915,39
MassSpecGymID0211629,53,0.6414371132850647,0.8182348608970642,0.3018867924528302,0.5660377358490566,0.7924528301886793,0.9056603773584906,0.9245283018867925,0.9433962264150944,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.375,0.9622641509433962,0.5396825396825397,136,0.620253164556962,0.9245283018867925,0.7424242424242424,79,0.7741935483870968,0.9056603773584906,0.8347826086956522,62,0.8148148148148148,0.8301886792452831,0.8224299065420562,54,0.8269230769230769,0.8113207547169812,0.819047619047619,52,0.875,0.7924528301886793,0.8316831683168316,48,0.8913043478260869,0.7735849056603774,0.8282828282828283,46,0.8863636363636364,0.7358490566037735,0.8041237113402062,44,0.9069767441860465,0.7358490566037735,0.8124999999999999,43
MassSpecGymID0212150,49,0.4972662329673767,0.5302225351333618,0.32653061224489793,0.6122448979591837,0.7346938775510204,0.8367346938775511,0.8979591836734694,0.8979591836734694,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9387755102040817,0.9591836734693877,0.9795918367346939,1.0,0.3,0.9183673469387755,0.4522613065326633,150,0.581081081081081,0.8775510204081632,0.6991869918699187,74,0.6909090909090909,0.7755102040816326,0.7307692307692308,55,0.75,0.7346938775510204,0.7422680412371135,48,0.7446808510638298,0.7142857142857143,0.7291666666666666,47,0.8048780487804879,0.673469387755102,0.7333333333333334,41,0.9117647058823529,0.6326530612244898,0.746987951807229,34,0.9642857142857143,0.5510204081632653,0.7012987012987012,28,1.0,0.5102040816326531,0.6756756756756758,25
MassSpecGymID0214730,45,0.6377516984939575,0.8380715847015381,0.35555555555555557,0.6888888888888889,0.8222222222222222,0.8444444444444444,0.8666666666666667,0.8666666666666667,0.9111111111111111,0.9333333333333333,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,1.0,0.37037037037037035,0.8888888888888888,0.5228758169934641,108,0.5507246376811594,0.8444444444444444,0.6666666666666667,69,0.76,0.8444444444444444,0.8,50,0.8,0.8,0.8000000000000002,45,0.8571428571428571,0.8,0.8275862068965518,42,0.875,0.7777777777777778,0.823529411764706,40,0.9210526315789473,0.7777777777777778,0.8433734939759038,38,0.9411764705882353,0.7111111111111111,0.8101265822784811,34,0.967741935483871,0.6666666666666666,0.7894736842105263,31
MassSpecGymID0215032,49,0.6394591331481934,0.8688181638717651,0.32653061224489793,0.6530612244897959,0.8163265306122449,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8775510204081632,0.8775510204081632,0.8979591836734694,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.4215686274509804,0.8775510204081632,0.5695364238410596,102,0.6774193548387096,0.8571428571428571,0.7567567567567567,62,0.8297872340425532,0.7959183673469388,0.8125,47,0.9512195121951219,0.7959183673469388,0.8666666666666666,41,0.95,0.7755102040816326,0.8539325842696629,40,0.9743589743589743,0.7755102040816326,0.8636363636363635,39,0.972972972972973,0.7346938775510204,0.8372093023255813,37,1.0,0.7346938775510204,0.8470588235294119,36,1.0,0.6938775510204082,0.819277108433735,34
MassSpecGymID0215416,47,0.4215836226940155,0.40694329142570496,0.3191489361702128,0.6170212765957447,0.723404255319149,0.7872340425531915,0.7872340425531915,0.8085106382978723,0.8297872340425532,0.851063829787234,0.9148936170212766,0.9361702127659575,0.9361702127659575,0.9361702127659575,0.9787234042553191,0.34210526315789475,0.8297872340425532,0.484472049689441,114,0.5606060606060606,0.7872340425531915,0.6548672566371682,66,0.7333333333333333,0.7021276595744681,0.7173913043478262,45,0.7804878048780488,0.6808510638297872,0.7272727272727273,41,0.775,0.6595744680851063,0.7126436781609196,40,0.8787878787878788,0.6170212765957447,0.7250000000000001,33,0.9032258064516129,0.5957446808510638,0.7179487179487178,31,0.9230769230769231,0.5106382978723404,0.6575342465753424,26,0.9545454545454546,0.44680851063829785,0.6086956521739131,22
MassSpecGymID0219479,70,0.49711352586746216,0.5434130430221558,0.22857142857142856,0.44285714285714284,0.6,0.7428571428571429,0.7714285714285715,0.8285714285714286,0.8571428571428571,0.9428571428571428,0.9571428571428572,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.3687150837988827,0.9428571428571428,0.5301204819277109,179,0.5673076923076923,0.8428571428571429,0.67816091954023,104,0.72,0.7714285714285715,0.7448275862068965,75,0.7878787878787878,0.7428571428571429,0.7647058823529412,66,0.8125,0.7428571428571429,0.7761194029850748,64,0.8333333333333334,0.6428571428571429,0.7258064516129034,54,0.8461538461538461,0.6285714285714286,0.721311475409836,52,0.8666666666666667,0.5571428571428572,0.6782608695652174,45,0.9487179487179487,0.5285714285714286,0.6788990825688073,39
MassSpecGymID0219485,70,0.49444565176963806,0.5343431234359741,0.22857142857142856,0.44285714285714284,0.6,0.7428571428571429,0.7714285714285715,0.8285714285714286,0.8571428571428571,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.3626373626373626,0.9428571428571428,0.5238095238095237,182,0.5841584158415841,0.8428571428571429,0.6900584795321637,101,0.72,0.7714285714285715,0.7448275862068965,75,0.7878787878787878,0.7428571428571429,0.7647058823529412,66,0.8125,0.7428571428571429,0.7761194029850748,64,0.8181818181818182,0.6428571428571429,0.7200000000000001,55,0.8627450980392157,0.6285714285714286,0.7272727272727274,51,0.8695652173913043,0.5714285714285714,0.689655172413793,46,0.9487179487179487,0.5285714285714286,0.6788990825688073,39
MassSpecGymID0220707,43,0.6587096452713013,0.7732037305831909,0.37209302325581395,0.7441860465116279,0.9302325581395349,0.9534883720930233,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.6176470588235294,0.9767441860465116,0.7567567567567568,68,0.7454545454545455,0.9534883720930233,0.8367346938775511,55,0.8666666666666667,0.9069767441860465,0.8863636363636364,45,0.8636363636363636,0.8837209302325582,0.8735632183908046,44,0.8837209302325582,0.8837209302325582,0.8837209302325582,43,0.9230769230769231,0.8372093023255814,0.878048780487805,39,0.9230769230769231,0.8372093023255814,0.878048780487805,39,0.918918918918919,0.7906976744186046,0.85,37,0.9411764705882353,0.7441860465116279,0.8311688311688312,34
MassSpecGymID0224158,43,0.5789980888366699,0.6003392338752747,0.37209302325581395,0.6744186046511628,0.9069767441860465,0.9069767441860465,0.9534883720930233,0.9534883720930233,0.9767441860465116,0.9767441860465116,1.0,1.0,1.0,1.0,1.0,0.35,0.9767441860465116,0.5153374233128833,120,0.5714285714285714,0.9302325581395349,0.7079646017699114,70,0.6610169491525424,0.9069767441860465,0.7647058823529412,59,0.7358490566037735,0.9069767441860465,0.8124999999999999,53,0.7647058823529411,0.9069767441860465,0.8297872340425532,51,0.8863636363636364,0.9069767441860465,0.896551724137931,44,0.8863636363636364,0.9069767441860465,0.896551724137931,44,0.90625,0.6744186046511628,0.7733333333333334,32,1.0,0.6046511627906976,0.7536231884057971,26
MassSpecGymID0225652,51,0.6330505609512329,0.7487746477127075,0.3137254901960784,0.6274509803921569,0.803921568627451,0.8823529411764706,0.9607843137254902,0.9803921568627451,0.9803921568627451,0.9803921568627451,0.9803921568627451,0.9803921568627451,0.9803921568627451,0.9803921568627451,0.9803921568627451,0.42735042735042733,0.9803921568627451,0.5952380952380952,117,0.6049382716049383,0.9607843137254902,0.7424242424242423,81,0.7142857142857143,0.8823529411764706,0.7894736842105262,63,0.7857142857142857,0.8627450980392157,0.8224299065420562,56,0.7857142857142857,0.8627450980392157,0.8224299065420562,56,0.7962962962962963,0.8431372549019608,0.8190476190476189,54,0.803921568627451,0.803921568627451,0.8039215686274509,51,0.8913043478260869,0.803921568627451,0.845360824742268,46,0.9024390243902439,0.7254901960784313,0.8043478260869564,41
MassSpecGymID0225795,60,0.4645122289657593,0.3847591280937195,0.26666666666666666,0.45,0.6333333333333333,0.85,0.9333333333333333,0.9666666666666667,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0,1.0,1.0,0.39864864864864863,0.9833333333333333,0.5673076923076923,148,0.6705882352941176,0.95,0.786206896551724,85,0.726027397260274,0.8833333333333333,0.7969924812030076,73,0.7857142857142857,0.7333333333333333,0.7586206896551724,56,0.7777777777777778,0.7,0.7368421052631577,54,0.78,0.65,0.709090909090909,50,0.8181818181818182,0.6,0.6923076923076923,44,0.8181818181818182,0.45,0.5806451612903226,33,0.8571428571428571,0.4,0.5454545454545455,28
MassSpecGymID0000204,35,0.8997775316238403,0.9069346785545349,0.45714285714285713,0.9142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,1.0,0.7368421052631579,60,0.7,1.0,0.8235294117647058,50,0.8333333333333334,1.0,0.9090909090909091,42,0.875,1.0,0.9333333333333333,40,0.8974358974358975,1.0,0.945945945945946,39,0.9210526315789473,1.0,0.958904109589041,38,0.9459459459459459,1.0,0.9722222222222222,37,0.9722222222222222,1.0,0.9859154929577464,36,0.9722222222222222,1.0,0.9859154929577464,36
MassSpecGymID0000215,35,0.8978361487388611,0.9032843708992004,0.45714285714285713,0.9142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,1.0,0.7368421052631579,60,0.7446808510638298,1.0,0.8536585365853657,47,0.813953488372093,1.0,0.8974358974358974,43,0.8974358974358975,1.0,0.945945945945946,39,0.8974358974358975,1.0,0.945945945945946,39,0.9210526315789473,1.0,0.958904109589041,38,0.9210526315789473,1.0,0.958904109589041,38,0.9722222222222222,1.0,0.9859154929577464,36,1.0,1.0,1.0,35
MassSpecGymID0001462,83,0.7477742433547974,0.7745094299316406,0.1927710843373494,0.3855421686746988,0.5783132530120482,0.7710843373493976,0.963855421686747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.51875,1.0,0.6831275720164609,160,0.7757009345794392,1.0,0.8736842105263157,107,0.9021739130434783,1.0,0.9485714285714286,92,0.9431818181818182,1.0,0.9707602339181286,88,0.9431818181818182,1.0,0.9707602339181286,88,0.9651162790697675,1.0,0.9822485207100593,86,0.9764705882352941,1.0,0.988095238095238,85,0.9879518072289156,0.9879518072289156,0.9879518072289156,83,1.0,0.9518072289156626,0.9753086419753086,79
MassSpecGymID0005667,36,0.8388531804084778,0.8550447821617126,0.4444444444444444,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.8571428571428571,48,1.0,1.0,1.0,36,1.0,1.0,1.0,36,1.0,1.0,1.0,36,1.0,1.0,1.0,36,1.0,1.0,1.0,36,1.0,1.0,1.0,36,1.0,1.0,1.0,36,1.0,1.0,1.0,36
MassSpecGymID0012743,76,0.7818882465362549,0.898422360420227,0.21052631578947367,0.42105263157894735,0.631578947368421,0.8421052631578947,0.9342105263157895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7037037037037037,1.0,0.8260869565217391,108,0.8333333333333334,0.9868421052631579,0.9036144578313252,90,0.8809523809523809,0.9736842105263158,0.925,84,0.8795180722891566,0.9605263157894737,0.9182389937106917,83,0.8795180722891566,0.9605263157894737,0.9182389937106917,83,0.8987341772151899,0.9342105263157895,0.9161290322580645,79,0.8987341772151899,0.9342105263157895,0.9161290322580645,79,0.9315068493150684,0.8947368421052632,0.912751677852349,73,1.0,0.8552631578947368,0.9219858156028369,65
MassSpecGymID0012984,74,0.819922149181366,0.8925389051437378,0.21621621621621623,0.43243243243243246,0.6486486486486487,0.8378378378378378,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5736434108527132,1.0,0.729064039408867,129,0.74,1.0,0.8505747126436781,100,0.8505747126436781,1.0,0.9192546583850931,87,0.891566265060241,1.0,0.9426751592356688,83,0.9012345679012346,0.9864864864864865,0.9419354838709678,81,0.9342105263157895,0.9594594594594594,0.9466666666666667,76,0.9459459459459459,0.9459459459459459,0.9459459459459459,74,0.9444444444444444,0.918918918918919,0.9315068493150684,72,0.9565217391304348,0.8918918918918919,0.9230769230769231,69
MassSpecGymID0014705,47,0.7136944532394409,0.8240298628807068,0.3404255319148936,0.6808510638297872,0.8936170212765957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4351851851851852,1.0,0.6064516129032258,108,0.6619718309859155,1.0,0.7966101694915254,71,0.7704918032786885,1.0,0.8703703703703703,61,0.8392857142857143,1.0,0.9126213592233009,56,0.8703703703703703,1.0,0.9306930693069307,54,0.875,0.8936170212765957,0.8842105263157894,48,0.9285714285714286,0.8297872340425532,0.8764044943820225,42,0.9512195121951219,0.8297872340425532,0.8863636363636364,41,0.9743589743589743,0.8085106382978723,0.8837209302325582,39
MassSpecGymID0014786,47,0.7270445227622986,0.8268913626670837,0.3404255319148936,0.6808510638297872,0.9148936170212766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47959183673469385,1.0,0.6482758620689655,98,0.6811594202898551,1.0,0.810344827586207,69,0.7833333333333333,1.0,0.8785046728971964,60,0.8392857142857143,1.0,0.9126213592233009,56,0.8392857142857143,1.0,0.9126213592233009,56,0.88,0.9361702127659575,0.9072164948453608,50,0.8936170212765957,0.8936170212765957,0.8936170212765957,47,0.9512195121951219,0.8297872340425532,0.8863636363636364,41,0.9743589743589743,0.8085106382978723,0.8837209302325582,39
MassSpecGymID0018540,41,0.802205502986908,0.8582673668861389,0.3902439024390244,0.7804878048780488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7454545454545455,1.0,0.8541666666666666,55,0.8913043478260869,1.0,0.9425287356321839,46,0.9318181818181818,1.0,0.9647058823529412,44,0.9534883720930233,1.0,0.9761904761904763,43,0.9761904761904762,1.0,0.9879518072289156,42,1.0,1.0,1.0,41,1.0,1.0,1.0,41,1.0,0.975609756097561,0.9876543209876543,40,1.0,0.926829268292683,0.9620253164556963,38
MassSpecGymID0030219,44,0.5796225070953369,0.6739165782928467,0.36363636363636365,0.7272727272727273,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.4935064935064935,0.8636363636363636,0.628099173553719,77,0.76,0.8636363636363636,0.8085106382978724,50,0.8604651162790697,0.8409090909090909,0.8505747126436781,43,0.9736842105263158,0.8409090909090909,0.9024390243902439,38,0.972972972972973,0.8181818181818182,0.8888888888888891,37,1.0,0.7954545454545454,0.8860759493670886,35,1.0,0.7727272727272727,0.8717948717948718,34,1.0,0.7045454545454546,0.8266666666666667,31,1.0,0.6136363636363636,0.7605633802816901,27
MassSpecGymID0034827,50,0.7066615223884583,0.8504625558853149,0.32,0.64,0.88,0.9,0.9,0.92,0.94,0.94,0.94,0.94,0.94,0.96,0.98,0.6818181818181818,0.9,0.7758620689655172,66,0.7894736842105263,0.9,0.8411214953271027,57,0.8461538461538461,0.88,0.8627450980392156,52,0.8979591836734694,0.88,0.888888888888889,49,0.9347826086956522,0.86,0.8958333333333334,46,0.9555555555555556,0.86,0.9052631578947369,45,0.9772727272727273,0.86,0.9148936170212766,44,0.9767441860465116,0.84,0.9032258064516129,43,0.975609756097561,0.8,0.8791208791208791,41
MassSpecGymID0034829,50,0.7513748407363892,0.8446058034896851,0.32,0.64,0.9,0.94,0.94,0.94,0.96,0.96,0.96,0.96,1.0,1.0,1.0,0.5802469135802469,0.94,0.717557251908397,81,0.7833333333333333,0.94,0.8545454545454546,60,0.8679245283018868,0.92,0.8932038834951457,53,0.9019607843137255,0.92,0.9108910891089109,51,0.9019607843137255,0.92,0.9108910891089109,51,0.9019607843137255,0.92,0.9108910891089109,51,0.9183673469387755,0.9,0.9090909090909091,49,0.9565217391304348,0.88,0.9166666666666666,46,0.9565217391304348,0.88,0.9166666666666666,46
MassSpecGymID0034856,50,0.7357174158096313,0.8507490754127502,0.32,0.64,0.92,0.92,0.94,0.94,0.94,0.94,0.98,0.98,0.98,0.98,1.0,0.7796610169491526,0.92,0.8440366972477064,59,0.8214285714285714,0.92,0.8679245283018867,56,0.92,0.92,0.92,50,0.9387755102040817,0.92,0.9292929292929293,49,0.9583333333333334,0.92,0.9387755102040817,48,0.9574468085106383,0.9,0.9278350515463918,47,0.9574468085106383,0.9,0.9278350515463918,47,0.9777777777777777,0.88,0.9263157894736842,45,1.0,0.86,0.924731182795699,43
MassSpecGymID0039319,90,0.825402557849884,0.8732891082763672,0.17777777777777778,0.35555555555555557,0.5333333333333333,0.7111111111111111,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7258064516129032,1.0,0.8411214953271028,124,0.9,1.0,0.9473684210526316,100,0.9278350515463918,1.0,0.9625668449197862,97,0.967741935483871,1.0,0.9836065573770492,93,0.989010989010989,1.0,0.994475138121547,91,1.0,1.0,1.0,90,1.0,1.0,1.0,90,1.0,1.0,1.0,90,1.0,0.9888888888888889,0.9944134078212291,89
MassSpecGymID0039780,81,0.7730991244316101,0.8714902997016907,0.19753086419753085,0.3950617283950617,0.5925925925925926,0.7901234567901234,0.9506172839506173,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.6611570247933884,0.9876543209876543,0.792079207920792,121,0.8163265306122449,0.9876543209876543,0.893854748603352,98,0.8888888888888888,0.9876543209876543,0.935672514619883,90,0.9294117647058824,0.9753086419753086,0.9518072289156626,85,0.9404761904761905,0.9753086419753086,0.9575757575757574,84,0.9620253164556962,0.9382716049382716,0.95,79,0.974025974025974,0.9259259259259259,0.949367088607595,77,0.9859154929577465,0.8641975308641975,0.9210526315789475,71,0.9857142857142858,0.8518518518518519,0.9139072847682119,70
MassSpecGymID0040626,30,0.7880018949508667,0.8411679267883301,0.5333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.5283018867924528,0.9333333333333333,0.6746987951807228,53,0.7368421052631579,0.9333333333333333,0.8235294117647058,38,0.8,0.9333333333333333,0.8615384615384616,35,0.875,0.9333333333333333,0.9032258064516129,32,0.875,0.9333333333333333,0.9032258064516129,32,0.9333333333333333,0.9333333333333333,0.9333333333333333,30,0.9333333333333333,0.9333333333333333,0.9333333333333333,30,0.9655172413793104,0.9333333333333333,0.9491525423728815,29,1.0,0.9333333333333333,0.9655172413793104,28
MassSpecGymID0041215,74,0.8127096891403198,0.8903428316116333,0.21621621621621623,0.43243243243243246,0.6486486486486487,0.8648648648648649,0.9864864864864865,0.9864864864864865,0.9864864864864865,0.9864864864864865,0.9864864864864865,0.9864864864864865,0.9864864864864865,0.9864864864864865,0.9864864864864865,0.73,0.9864864864864865,0.839080459770115,100,0.8902439024390244,0.9864864864864865,0.9358974358974359,82,0.948051948051948,0.9864864864864865,0.9668874172185431,77,0.948051948051948,0.9864864864864865,0.9668874172185431,77,0.948051948051948,0.9864864864864865,0.9668874172185431,77,0.9605263157894737,0.9864864864864865,0.9733333333333333,76,0.9605263157894737,0.9864864864864865,0.9733333333333333,76,0.9605263157894737,0.9864864864864865,0.9733333333333333,76,1.0,0.9324324324324325,0.965034965034965,69
MassSpecGymID0050419,26,0.8257426023483276,0.8667568564414978,0.6153846153846154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.896551724137931,1.0,0.9454545454545454,29,0.896551724137931,1.0,0.9454545454545454,29,0.896551724137931,1.0,0.9454545454545454,29,0.896551724137931,1.0,0.9454545454545454,29,0.896551724137931,1.0,0.9454545454545454,29,0.9285714285714286,1.0,0.962962962962963,28,0.9285714285714286,1.0,0.962962962962963,28,0.9615384615384616,0.9615384615384616,0.9615384615384616,26,0.9615384615384616,0.9615384615384616,0.9615384615384616,26
MassSpecGymID0057096,61,0.7837601900100708,0.8697680234909058,0.26229508196721313,0.5245901639344263,0.7868852459016393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6039603960396039,1.0,0.7530864197530863,101,0.8840579710144928,1.0,0.9384615384615386,69,0.9672131147540983,0.9672131147540983,0.9672131147540983,61,1.0,0.9672131147540983,0.9833333333333333,59,1.0,0.9672131147540983,0.9833333333333333,59,1.0,0.9508196721311475,0.9747899159663865,58,1.0,0.9180327868852459,0.9572649572649572,56,1.0,0.9180327868852459,0.9572649572649572,56,1.0,0.8688524590163934,0.9298245614035088,53
MassSpecGymID0071923,60,0.7352972030639648,0.8661255240440369,0.26666666666666666,0.5333333333333333,0.8,0.9333333333333333,0.95,0.9666666666666667,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0,1.0,1.0,0.5462962962962963,0.9833333333333333,0.7023809523809523,108,0.8,0.9333333333333333,0.8615384615384616,70,0.9137931034482759,0.8833333333333333,0.8983050847457628,58,0.9629629629629629,0.8666666666666667,0.912280701754386,54,0.9622641509433962,0.85,0.9026548672566371,53,1.0,0.85,0.9189189189189189,51,1.0,0.8333333333333334,0.9090909090909091,50,1.0,0.8333333333333334,0.9090909090909091,50,1.0,0.8333333333333334,0.9090909090909091,50
MassSpecGymID0071936,50,0.7575240135192871,0.8082984685897827,0.32,0.64,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.5975609756097561,0.98,0.7424242424242423,82,0.8166666666666667,0.98,0.890909090909091,60,0.9074074074074074,0.98,0.9423076923076924,54,0.98,0.98,0.98,50,0.98,0.98,0.98,50,0.98,0.98,0.98,50,1.0,0.98,0.98989898989899,49,1.0,0.92,0.9583333333333334,46,1.0,0.92,0.9583333333333334,46
MassSpecGymID0073160,35,0.7924845814704895,0.8304922580718994,0.45714285714285713,0.9142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7954545454545454,1.0,0.8860759493670886,44,0.9459459459459459,1.0,0.9722222222222222,37,0.9722222222222222,1.0,0.9859154929577464,36,0.9722222222222222,1.0,0.9859154929577464,36,1.0,1.0,1.0,35,1.0,1.0,1.0,35,1.0,1.0,1.0,35,1.0,1.0,1.0,35,1.0,0.9714285714285714,0.9855072463768115,34
MassSpecGymID0076442,56,0.7838419675827026,0.8118156790733337,0.2857142857142857,0.5714285714285714,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.888888888888889,70,0.9491525423728814,1.0,0.9739130434782608,59,1.0,1.0,1.0,56,1.0,0.9821428571428571,0.9909909909909909,55,1.0,0.9821428571428571,0.9909909909909909,55,1.0,0.9821428571428571,0.9909909909909909,55,1.0,0.9642857142857143,0.9818181818181818,54,1.0,0.9464285714285714,0.9724770642201834,53,1.0,0.9464285714285714,0.9724770642201834,53
MassSpecGymID0079206,54,0.6640586853027344,0.7270721197128296,0.2962962962962963,0.5925925925925926,0.8888888888888888,0.9814814814814815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45,1.0,0.6206896551724138,120,0.7105263157894737,1.0,0.8307692307692308,76,0.8983050847457628,0.9814814814814815,0.9380530973451328,59,0.9444444444444444,0.9444444444444444,0.9444444444444444,54,0.9622641509433962,0.9444444444444444,0.9532710280373832,53,1.0,0.9444444444444444,0.9714285714285714,51,1.0,0.9259259259259259,0.9615384615384615,50,1.0,0.8888888888888888,0.9411764705882353,48,1.0,0.8148148148148148,0.8979591836734693,44
MassSpecGymID0082615,53,0.8035570383071899,0.8452571630477905,0.3018867924528302,0.6037735849056604,0.9056603773584906,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.6144578313253012,0.9622641509433962,0.75,83,0.8947368421052632,0.9622641509433962,0.9272727272727272,57,0.9444444444444444,0.9622641509433962,0.9532710280373832,54,1.0,0.9622641509433962,0.9807692307692307,51,1.0,0.9622641509433962,0.9807692307692307,51,1.0,0.9622641509433962,0.9807692307692307,51,1.0,0.9622641509433962,0.9807692307692307,51,1.0,0.9622641509433962,0.9807692307692307,51,1.0,0.9622641509433962,0.9807692307692307,51
MassSpecGymID0083096,16,0.7117489576339722,0.8392125368118286,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.8333333333333334,0.9375,0.8823529411764706,18,0.8823529411764706,0.9375,0.9090909090909091,17,0.9333333333333333,0.875,0.9032258064516129,15,1.0,0.875,0.9333333333333333,14,1.0,0.875,0.9333333333333333,14,1.0,0.875,0.9333333333333333,14,1.0,0.875,0.9333333333333333,14,1.0,0.875,0.9333333333333333,14,1.0,0.8125,0.896551724137931,13
